1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99993,-0.99788,-1.0443,-1.0697,-0.22777,0.67396,1.0805,1.0436,0.77814,-0.86599,-1.0237,-0.99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999,1.0235,0.86785,-0.75711,-1.0366,-1.0586,-0.87879,0.074708,1.0243,1.0511,1.0005,0.99972,1,1,1,1,1,1,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-1,-1,-1,-1,-1,-0.99977,-0.99922,-1.0486,-1.1065,-0.71982,0.29056,1.0354,1.055,0.99902,1.0771,0.19484,-1.0819,-0.99979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0011,1.0626,-0.45485,-1.0647,-0.99933,-1.0326,-1.0548,-0.47814,0.68116,1.0782,1.0517,1.0017,0.99953,1,1,1,1,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-1,-1,-1,-1,-0.99828,-1.0163,-1.0885,-0.61291,0.0045603,0.83574,1.0884,1.0072,0.99894,1,1.0767,0.18762,-1.0864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999,1.0076,1.0157,-0.55238,-1.0548,-1,-0.99936,-1.0038,-1.0659,-0.91746,-0.30152,0.60044,1.0563,1.0094,0.99925,1,1,1,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-1,-1,-1,-0.99748,-1.043,-0.96215,0.10477,0.93028,1.099,1.026,0.99792,0.99996,1,1,1.0215,0.88893,-0.70833,-1.043,-0.99954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99879,1.0766,0.38259,-1.0283,-1.0056,-1,-1,-0.99996,-0.99868,-1.0186,-1.0823,-0.98695,-0.080994,1.0542,1.018,0.99866,1,1,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-1,-1,-0.99802,-1.0447,-0.84591,0.41162,1.1009,1.0203,0.99835,0.99998,1,1,1,1,0.99855,1.084,0.28352,-1.0926,-1.0043,-0.99974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99928,1.0181,1.0122,-0.52492,-1.0625,-0.99926,-1,-1,-1,-1,-0.99998,-0.99877,-1.023,-1.0484,-0.1939,0.99418,1.0128,0.99974,1,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-1,-0.99983,-1.021,-0.91815,0.53639,1.1003,0.99987,0.99974,1,1,1,1,1,1,0.99997,1.0101,0.99857,-0.27003,-1.0616,-0.99992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0043,1.0395,-0.13312,-1.0627,-1.0011,-1,-1,-1,-1,-1,-1,-1,-0.99904,-1.0099,-1.1066,0.051435,1.0775,0.99992,1,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-0.99999,-0.99877,-1.0945,-0.09566,1.1058,0.99954,0.99993,1,1,1,1,1,1,1,1,0.99868,1.0344,0.91079,-0.74023,-1.0372,-0.99995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99988,1.0544,0.55471,-1.0221,-1.0138,-0.99957,-1,-1,-1,-1,-1,-1,-1,-1,-0.99957,-1.0259,-0.89826,0.76531,1.0458,0.99904,1,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-1,-0.99897,-1.0541,-0.65404,0.90294,1.0223,0.99979,1,1,1,1,1,1,1,1,0.9997,1.0029,1.0204,1.0908,-0.026805,-1.0792,-1.0003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.001,1.0732,-0.14722,-1.0956,-1.0157,-0.99854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99901,-1.0695,-0.30675,1.031,1.0073,0.99996,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-0.99974,-1.0114,-1.0289,0.44318,1.0762,0.99824,1,1,1,1,1,1,1,1,1,1.0024,0.9766,0.81939,1.0708,0.45616,-1.0483,-1.0027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0026,1.0473,-0.49329,-0.98455,-0.85213,-1.0129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99992,-1.0063,-1.057,0.32621,1.0779,0.99858,1.022,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-1,-0.99996,-1.0746,-0.001404,1.0648,1.0028,0.99996,1,1,1,1,1,1,1,1,1,1.0188,0.83755,-0.021766,1.0704,0.54199,-1.0301,-1.0055,-0.99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999,1.01,0.99538,-0.66663,-0.5972,-0.31626,-1.0586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99916,-1.0445,-0.73743,0.89364,1.0246,1.0218,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-0.99996,-1.037,-0.71139,0.89817,1.0287,0.99942,1,1,1,1,1,1,1,1,1,1,1.0007,0.99421,0.96728,1.0185,0.91018,-0.68682,-1.0423,-0.99972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99929,1.0624,0.48083,-0.99428,-0.99694,-1.0005,-1.0006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99996,-1.0793,0.045855,1.0677,1.0224,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.062,-0.99982,-1.0875,0.019879,1.0976,0.99858,1,1,1,1,1,1,1,1,1,1,1,0.99986,1.0012,1.0073,0.99912,1.0718,0.38445,-1.0392,-1.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0083,1.0028,-0.49719,-1.0672,-1.0021,-1.0031,-0.99968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99974,-1.0555,-0.60625,1.0116,1.0296,0.80518,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.0619,-1.0044,-1.0597,0.45379,1.0634,0.99996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99995,1.0263,0.8647,-0.85325,-1.0245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0255,0.84393,-0.88582,-1.0248,-0.99994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.02,-0.89974,0.71791,1.0682,0.8042,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.0622,-1.0651,-0.20629,0.99171,1.0095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99784,1.0809,0.47596,-0.9821,-1.0108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0045,1.0393,-0.19709,-1.0924,-0.99806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0581,-0.42236,1.0155,0.81458,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.0667,-1.0322,0.52177,1.0734,0.99867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99784,1.0435,0.89402,-0.57542,-1.0599,-0.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99942,1.0425,0.7486,-0.83464,-1.0626,-0.99775,-0.99998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99989,-1.0225,-0.89673,0.83478,0.83414,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.087,-0.8475,0.82849,1.0272,1,1,1,1,1,1,1,1,1,1,1,0.99841,1.0119,1.0773,1.0636,1.0984,0.90968,-0.53914,-1.0705,-0.99816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99797,1.0672,0.5477,-0.79126,-1.1032,-1.0802,-1.0698,-1.0054,-0.99909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.005,-1.0272,0.51483,0.86523,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1188,-0.54227,1.0188,1.0059,1,1,1,1,1,1,1,1,1,1,1,1.0158,0.88194,0.20385,0.43178,0.28732,-0.56221,-1.0701,-0.99917,-0.99989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99993,0.99832,1.0645,0.78065,-0.13321,-0.15023,-0.012207,-0.9602,-1.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0002,-1.0826,0.078644,0.88853,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1319,-0.33013,1.0578,1.002,1,1,1,1,1,1,1,1,1,1,1,1.0188,0.8925,-0.40398,-1.0518,-1.1137,-1.0496,-0.99794,-0.99986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99991,0.99697,1.0399,1.1614,0.82471,-0.19522,-0.98257,-1.0066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99994,-1.0868,0.013141,0.89155,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1487,0.014623,1.0873,0.9999,1,1,1,1,1,1,1,1,1,1,1,0.99833,1.0197,1.047,0.42726,-0.72111,-1.077,-1.0188,-0.99867,-0.99998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99966,1.0003,1.0476,1.0429,0.18725,-0.86668,-1.0855,-1.0037,-0.99932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0859,0.021973,0.89111,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.148,0.00027708,1.086,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99928,1.0053,1.0688,0.91458,-0.013823,-0.96196,-1.0859,-1.0193,-0.99809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999,0.99746,1.0311,1.0826,0.72299,-0.36039,-1.0578,-1.0323,-0.99842,-0.99995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0863,0.029835,0.89185,0.63617,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1479,0,1.0859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99994,0.9987,1.025,1.0693,0.63929,-0.24812,-0.91754,-1.0418,-0.99756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999,0.99778,1.0494,0.83202,-0.17964,-0.87861,-1.079,-1.0037,-0.99936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0833,-0.03068,0.88615,0.6366,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1479,0,1.0859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996,1.001,1.0482,1.1064,0.45404,-0.87391,-1.0454,-0.99793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99818,1.044,0.86109,-0.60852,-1.1128,-1.025,-0.99826,-0.99998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.063,-0.4402,0.84756,0.63951,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1479,0,1.0859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99976,0.99979,1.0929,0.50489,-0.91639,-1.0258,-0.99934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,1,0.99934,1.0317,0.86426,-0.60179,-1.0728,-0.99818,-0.99996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0624,-0.45298,0.84636,0.6396,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1482,0.0060292,1.0865,0.99996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99991,0.99921,1.1052,0.15108,-1.0714,-1.0036,-0.99993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,0.99996,1.0036,1.0658,-0.14997,-1.1023,-0.9995,-0.99991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0825,-0.048252,0.8845,0.63673,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1461,-0.03684,1.0825,1.0003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99983,1.0083,1.0413,-0.27994,-1.0815,-0.99856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,1,0.99818,1.0786,0.4138,-1.0299,-1.0092,-0.99983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.99997,-1.0868,0.028019,0.89223,0.63616,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.126,-0.44348,1.0449,1.0031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99899,1.0426,0.78339,-0.83857,-1.0331,-0.99942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,1,0.99986,1.0234,0.88325,-0.67807,-1.0515,-0.99905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0001,-1.0843,0.038856,0.89028,0.63623,1.0366,1,1,1,1,1,1
1,1,1,1,1,1,1.0034,1.0405,-0.48193,-1.1228,-0.49665,1.0353,1.004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99885,1.079,0.30381,-1.0492,-1.0036,-0.99999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0254,-0.8457,0.8457,1.0254,1,1,1,1,1,1,1,1,1,0.99999,0.99884,1.0954,-0.1089,-1.0965,-0.99851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0029,-1.0466,0.44205,0.87029,0.63623,1.0366,1,1,1,1,1,1
